id,genre,track_name,location,preview_url,filename,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,mood
4ANoLzEjtGOBl5qCvEiLov,uk experimental electronic,A Year and a Day,./scrapes/Dark/A Year and a Day.mp3,https://p.scdn.co/mp3-preview/201c4cd6b99a77e5e0103be4e0c1327901633a54?cid=04efa8f320b849739fa98c7d12ffbe9c,A Year and a Day.mp3,Kelpe,0.17,0.218,0,-16.384,1,0.0394,0.401,0.878,0.102,0.0373,115.138,Dark
05J7mr2kIdHciLOO5ISSia,brighton indie,Current,./scrapes/Dark/Current.mp3,https://p.scdn.co/mp3-preview/07e60b36b89bc02e73f6183153e3222791997be5?cid=04efa8f320b849739fa98c7d12ffbe9c,Current.mp3,Phoria,0.254,0.117,8,-21.35,0,0.0376,0.964,0.875,0.111,0.0447,78.533,Dark
57YoIlL4U1khGfYI5JEBEk,neo-classical,Wandering II,./scrapes/Dark/Wandering II.mp3,https://p.scdn.co/mp3-preview/3786691d03bd8c516ff08590c8bb719a36ba7877?cid=04efa8f320b849739fa98c7d12ffbe9c,Wandering II.mp3,Eydís Evensen,0.0951,0.155,7,-20.447,0,0.0342,0.865,0.776,0.0922,0.138,163.072,Dark
2njj6RRRr3LTQ0KR57k3bY,cello,Carapace,./scrapes/Dark/Carapace.mp3,https://p.scdn.co/mp3-preview/afccdc6c43a6990bcd072eeffe4143d96e4738e8?cid=04efa8f320b849739fa98c7d12ffbe9c,Carapace.mp3,Julia Kent,0.479,0.325,4,-14.01,0,0.0333,0.161,0.752,0.104,0.222,132.046,Dark
2Y6vlUuLHn7ehTd3wQPuJG,compositional ambient,Friedland (feat. Esther Abrami),./scrapes/Dark/Friedland (feat. Esther Abrami).mp3,https://p.scdn.co/mp3-preview/4efcb85422cb63dd2ced4e44003870e568273bd2?cid=04efa8f320b849739fa98c7d12ffbe9c,Friedland (feat. Esther Abrami).mp3,Dirk Maassen,0.169,0.132,3,-16.047,0,0.0442,0.862,0.863,0.111,0.107,82.453,Dark
6TCkr5rl8Bu12hIXheOTqx,nu age,Parade I,./scrapes/Dark/Parade I.mp3,https://p.scdn.co/mp3-preview/e61a8db698e4737c6c355ea40a6cd2ce17a61d3f?cid=04efa8f320b849739fa98c7d12ffbe9c,Parade I.mp3,Moshimoss,0.142,0.256,4,-16.043,1,0.0416,0.854,0.813,0.0729,0.0307,69.942,Dark
4ANoLzEjtGOBl5qCvEiLov,intelligent dance music,A Year and a Day,./scrapes/Dark/A Year and a Day.mp3,https://p.scdn.co/mp3-preview/201c4cd6b99a77e5e0103be4e0c1327901633a54?cid=04efa8f320b849739fa98c7d12ffbe9c,A Year and a Day.mp3,Kelpe,0.17,0.218,0,-16.384,1,0.0394,0.401,0.878,0.102,0.0373,115.138,Dark
0ziXftS3A7jAVobpKVKwg9,icelandic rock,"Dvergmál (with Steindór Andersen, Hilmar Örn Hilmarsson and María Huld Markan Sigfúsdóttir)","./scrapes/Dark/Dvergmál (with Steindór Andersen, Hilmar Örn Hilmarsson and María Huld Markan Sigfúsdóttir).mp3",https://p.scdn.co/mp3-preview/728e9c2984513a9550fcea88a3be6ebe6cb8e80f?cid=04efa8f320b849739fa98c7d12ffbe9c,"Dvergmál (with Steindór Andersen, Hilmar Örn Hilmarsson and María Huld Markan Sigfúsdóttir).mp3",Sigur Rós,0.452,0.507,9,-13.181,0,0.0272,0.215,0.905,0.0788,0.56,130.608,Dark
3Pb1B51RXr8DnmGpR14GXl,rome indie,Rückenfigur,./scrapes/Dark/Rückenfigur.mp3,https://p.scdn.co/mp3-preview/4d9612f4ce632faf59d73e0409efca2587cdaef4?cid=04efa8f320b849739fa98c7d12ffbe9c,Rückenfigur.mp3,Dardust,0.627,0.468,7,-10.916,0,0.0291,0.522,0.927,0.326,0.13,95.002,Dark
0ziXftS3A7jAVobpKVKwg9,icelandic classical,"Dvergmál (with Steindór Andersen, Hilmar Örn Hilmarsson and María Huld Markan Sigfúsdóttir)","./scrapes/Dark/Dvergmál (with Steindór Andersen, Hilmar Örn Hilmarsson and María Huld Markan Sigfúsdóttir).mp3",https://p.scdn.co/mp3-preview/728e9c2984513a9550fcea88a3be6ebe6cb8e80f?cid=04efa8f320b849739fa98c7d12ffbe9c,"Dvergmál (with Steindór Andersen, Hilmar Örn Hilmarsson and María Huld Markan Sigfúsdóttir).mp3",Hilmar Örn Hilmarsson,0.452,0.507,9,-13.181,0,0.0272,0.215,0.905,0.0788,0.56,130.608,Dark
2DmIDwMhMA3V0KipI78nM1,neoclassical darkwave,No Step on Wing,./scrapes/Dark/No Step on Wing.mp3,https://p.scdn.co/mp3-preview/3dacdcc974c08a2b6818ca43bd5fd45251cf6c1a?cid=04efa8f320b849739fa98c7d12ffbe9c,No Step on Wing.mp3,Nils Frahm,0.181,0.161,11,-27.538,1,0.0348,0.931,0.947,0.134,0.24,93.444,Dark
5h9QpeYnU4Q652BUKFXwQ4,cello,Salt Point,./scrapes/Dark/Salt Point.mp3,https://p.scdn.co/mp3-preview/078650ac8df141bc66a9d4d71b99abd3bec3e450?cid=04efa8f320b849739fa98c7d12ffbe9c,Salt Point.mp3,Julia Kent,0.379,0.15,9,-16.608,0,0.0301,0.925,0.93,0.0821,0.0382,96.103,Dark
3Jff69kvbsXnRwHnJTOL2A,neo-classical,Stars Light Up The Water,./scrapes/Dark/Stars Light Up The Water.mp3,https://p.scdn.co/mp3-preview/066d1f1355c72969c649b5ef3ced88cdf2ba5d81?cid=04efa8f320b849739fa98c7d12ffbe9c,Stars Light Up The Water.mp3,Comet Blue,0.266,0.0363,8,-25.939,1,0.0348,0.989,0.915,0.0957,0.265,171.154,Dark
0ziXftS3A7jAVobpKVKwg9,icelandic rock,"Dvergmál (with Steindór Andersen, Hilmar Örn Hilmarsson and María Huld Markan Sigfúsdóttir)","./scrapes/Dark/Dvergmál (with Steindór Andersen, Hilmar Örn Hilmarsson and María Huld Markan Sigfúsdóttir).mp3",https://p.scdn.co/mp3-preview/728e9c2984513a9550fcea88a3be6ebe6cb8e80f?cid=04efa8f320b849739fa98c7d12ffbe9c,"Dvergmál (with Steindór Andersen, Hilmar Örn Hilmarsson and María Huld Markan Sigfúsdóttir).mp3",Sigur Rós,0.452,0.507,9,-13.181,0,0.0272,0.215,0.905,0.0788,0.56,130.608,Dark
5EzmuUgag56v5C57sjIV1j,epicore,The Waiting Room,./scrapes/Dark/The Waiting Room.mp3,https://p.scdn.co/mp3-preview/841dc1bfaa39a232ce9b36d344f01f799e9b4c1d?cid=04efa8f320b849739fa98c7d12ffbe9c,The Waiting Room.mp3,Paul Haslinger,0.158,0.0769,10,-22.247,1,0.0313,0.928,0.929,0.089,0.0391,72.711,Dark
0ziXftS3A7jAVobpKVKwg9,icelandic rock,"Dvergmál (with Steindór Andersen, Hilmar Örn Hilmarsson and María Huld Markan Sigfúsdóttir)","./scrapes/Dark/Dvergmál (with Steindór Andersen, Hilmar Örn Hilmarsson and María Huld Markan Sigfúsdóttir).mp3",https://p.scdn.co/mp3-preview/728e9c2984513a9550fcea88a3be6ebe6cb8e80f?cid=04efa8f320b849739fa98c7d12ffbe9c,"Dvergmál (with Steindór Andersen, Hilmar Örn Hilmarsson and María Huld Markan Sigfúsdóttir).mp3",Sigur Rós,0.452,0.507,9,-13.181,0,0.0272,0.215,0.905,0.0788,0.56,130.608,Dark
4ANoLzEjtGOBl5qCvEiLov,drill and bass,A Year and a Day,./scrapes/Dark/A Year and a Day.mp3,https://p.scdn.co/mp3-preview/201c4cd6b99a77e5e0103be4e0c1327901633a54?cid=04efa8f320b849739fa98c7d12ffbe9c,A Year and a Day.mp3,Kelpe,0.17,0.218,0,-16.384,1,0.0394,0.401,0.878,0.102,0.0373,115.138,Dark
4Tni0eZOEBwZ7Dd1Q4izKL,electronica,Love,./scrapes/Dark/Love.mp3,https://p.scdn.co/mp3-preview/0459313cd3ece7d3fa160ac9bb8efb5d50327a8b?cid=04efa8f320b849739fa98c7d12ffbe9c,Love.mp3,Ben Lukas Boysen,0.537,0.376,2,-14.131,0,0.0318,0.96,0.907,0.0607,0.234,160.002,Dark
0ZYyAD3ZFssmqUrfBhjQst,bow pop,New World,./scrapes/Dark/New World.mp3,https://p.scdn.co/mp3-preview/b619b307baf27d67fcbbc409c710f5e2c43f9d40?cid=04efa8f320b849739fa98c7d12ffbe9c,New World.mp3,Vitamin String Quartet,0.15,0.211,9,-12.814,0,0.0369,0.792,0.174,0.169,0.141,82.68,Dark
6ldwAO48sOkBHgYystAuaf,italian electronica,Enjoy the Light - Piano and String Quintet,./scrapes/Dark/Enjoy the Light - Piano and String Quintet.mp3,https://p.scdn.co/mp3-preview/9f249ec62e71a8c3ed8f727c0e5d0d949a4af60c?cid=04efa8f320b849739fa98c7d12ffbe9c,Enjoy the Light - Piano and String Quintet.mp3,Dardust,0.344,0.247,0,-14.604,1,0.0376,0.831,0.959,0.11,0.0687,127.937,Dark
4HUsC4vT6Aqeql8FKLfnbJ,british soundtrack,No Ball Games (Original Motion Picture Soundtrack),./scrapes/Dark/No Ball Games (Original Motion Picture Soundtrack).mp3,https://p.scdn.co/mp3-preview/be7f6cc8be80b5bd78999f10bad9008e5157c5a3?cid=04efa8f320b849739fa98c7d12ffbe9c,No Ball Games (Original Motion Picture Soundtrack).mp3,Patrick Jonsson,0.24,0.229,0,-18.088,1,0.0337,0.925,0.951,0.0626,0.0384,96.626,Dark
2njj6RRRr3LTQ0KR57k3bY,modern cello,Carapace,./scrapes/Dark/Carapace.mp3,https://p.scdn.co/mp3-preview/afccdc6c43a6990bcd072eeffe4143d96e4738e8?cid=04efa8f320b849739fa98c7d12ffbe9c,Carapace.mp3,Julia Kent,0.479,0.325,4,-14.01,0,0.0333,0.161,0.752,0.104,0.222,132.046,Dark
0ziXftS3A7jAVobpKVKwg9,icelandic classical,"Dvergmál (with Steindór Andersen, Hilmar Örn Hilmarsson and María Huld Markan Sigfúsdóttir)","./scrapes/Dark/Dvergmál (with Steindór Andersen, Hilmar Örn Hilmarsson and María Huld Markan Sigfúsdóttir).mp3",https://p.scdn.co/mp3-preview/728e9c2984513a9550fcea88a3be6ebe6cb8e80f?cid=04efa8f320b849739fa98c7d12ffbe9c,"Dvergmál (with Steindór Andersen, Hilmar Örn Hilmarsson and María Huld Markan Sigfúsdóttir).mp3",Hilmar Örn Hilmarsson,0.452,0.507,9,-13.181,0,0.0272,0.215,0.905,0.0788,0.56,130.608,Dark
4ANoLzEjtGOBl5qCvEiLov,wonky,A Year and a Day,./scrapes/Dark/A Year and a Day.mp3,https://p.scdn.co/mp3-preview/201c4cd6b99a77e5e0103be4e0c1327901633a54?cid=04efa8f320b849739fa98c7d12ffbe9c,A Year and a Day.mp3,Kelpe,0.17,0.218,0,-16.384,1,0.0394,0.401,0.878,0.102,0.0373,115.138,Dark
4Tni0eZOEBwZ7Dd1Q4izKL,abstract idm,Love,./scrapes/Dark/Love.mp3,https://p.scdn.co/mp3-preview/0459313cd3ece7d3fa160ac9bb8efb5d50327a8b?cid=04efa8f320b849739fa98c7d12ffbe9c,Love.mp3,Ben Lukas Boysen,0.537,0.376,2,-14.131,0,0.0318,0.96,0.907,0.0607,0.234,160.002,Dark
1F3pzdYyCJlnQoCM9gFzaU,indie pop,Dimensions,./scrapes/Dark/Dimensions.mp3,https://p.scdn.co/mp3-preview/5bab5a0e4b071d63509896b706101d0d6267632a?cid=04efa8f320b849739fa98c7d12ffbe9c,Dimensions.mp3,Arcade Fire,0.218,0.179,3,-24.814,1,0.0397,0.966,0.956,0.0858,0.0383,163.743,Dark
68Cz5sfSKx1ugwoxJzLIHh,drill and bass,All the Way Round - Edit,./scrapes/Dark/All the Way Round - Edit.mp3,https://p.scdn.co/mp3-preview/aeca5ca6dda7b24d45112a97538481f60d559fc7?cid=04efa8f320b849739fa98c7d12ffbe9c,All the Way Round - Edit.mp3,Kelpe,0.252,0.147,2,-19.74,0,0.0365,0.911,0.949,0.103,0.0317,108.025,Dark
2Y6vlUuLHn7ehTd3wQPuJG,compositional ambient,Friedland (feat. Esther Abrami),./scrapes/Dark/Friedland (feat. Esther Abrami).mp3,https://p.scdn.co/mp3-preview/4efcb85422cb63dd2ced4e44003870e568273bd2?cid=04efa8f320b849739fa98c7d12ffbe9c,Friedland (feat. Esther Abrami).mp3,Dirk Maassen,0.169,0.132,3,-16.047,0,0.0442,0.862,0.863,0.111,0.107,82.453,Dark
2njj6RRRr3LTQ0KR57k3bY,neo-classical,Carapace,./scrapes/Dark/Carapace.mp3,https://p.scdn.co/mp3-preview/afccdc6c43a6990bcd072eeffe4143d96e4738e8?cid=04efa8f320b849739fa98c7d12ffbe9c,Carapace.mp3,Julia Kent,0.479,0.325,4,-14.01,0,0.0333,0.161,0.752,0.104,0.222,132.046,Dark
0ziXftS3A7jAVobpKVKwg9,post-rock,"Dvergmál (with Steindór Andersen, Hilmar Örn Hilmarsson and María Huld Markan Sigfúsdóttir)","./scrapes/Dark/Dvergmál (with Steindór Andersen, Hilmar Örn Hilmarsson and María Huld Markan Sigfúsdóttir).mp3",https://p.scdn.co/mp3-preview/728e9c2984513a9550fcea88a3be6ebe6cb8e80f?cid=04efa8f320b849739fa98c7d12ffbe9c,"Dvergmál (with Steindór Andersen, Hilmar Örn Hilmarsson and María Huld Markan Sigfúsdóttir).mp3",Sigur Rós,0.452,0.507,9,-13.181,0,0.0272,0.215,0.905,0.0788,0.56,130.608,Dark
1h91XWq9tdjGGPZLUX0sss,compositional ambient,Don’t Walk Alone,./scrapes/Dark/Don’t Walk Alone.mp3,https://p.scdn.co/mp3-preview/b46026299ec6d95bd96ee53a544191100fcfa601?cid=04efa8f320b849739fa98c7d12ffbe9c,Don’t Walk Alone.mp3,Neil Cowley,0.448,0.154,10,-23.811,1,0.0405,0.795,0.878,0.275,0.154,79.955,Dark
1F3pzdYyCJlnQoCM9gFzaU,baroque pop,Dimensions,./scrapes/Dark/Dimensions.mp3,https://p.scdn.co/mp3-preview/5bab5a0e4b071d63509896b706101d0d6267632a?cid=04efa8f320b849739fa98c7d12ffbe9c,Dimensions.mp3,Arcade Fire,0.218,0.179,3,-24.814,1,0.0397,0.966,0.956,0.0858,0.0383,163.743,Dark
05J7mr2kIdHciLOO5ISSia,brighton indie,Current,./scrapes/Dark/Current.mp3,https://p.scdn.co/mp3-preview/07e60b36b89bc02e73f6183153e3222791997be5?cid=04efa8f320b849739fa98c7d12ffbe9c,Current.mp3,Phoria,0.254,0.117,8,-21.35,0,0.0376,0.964,0.875,0.111,0.0447,78.533,Dark
1F3pzdYyCJlnQoCM9gFzaU,canadian indie,Dimensions,./scrapes/Dark/Dimensions.mp3,https://p.scdn.co/mp3-preview/5bab5a0e4b071d63509896b706101d0d6267632a?cid=04efa8f320b849739fa98c7d12ffbe9c,Dimensions.mp3,Arcade Fire,0.218,0.179,3,-24.814,1,0.0397,0.966,0.956,0.0858,0.0383,163.743,Dark
4ANoLzEjtGOBl5qCvEiLov,wonky,A Year and a Day,./scrapes/Dark/A Year and a Day.mp3,https://p.scdn.co/mp3-preview/201c4cd6b99a77e5e0103be4e0c1327901633a54?cid=04efa8f320b849739fa98c7d12ffbe9c,A Year and a Day.mp3,Kelpe,0.17,0.218,0,-16.384,1,0.0394,0.401,0.878,0.102,0.0373,115.138,Dark
1F3pzdYyCJlnQoCM9gFzaU,indie rock,Dimensions,./scrapes/Dark/Dimensions.mp3,https://p.scdn.co/mp3-preview/5bab5a0e4b071d63509896b706101d0d6267632a?cid=04efa8f320b849739fa98c7d12ffbe9c,Dimensions.mp3,Arcade Fire,0.218,0.179,3,-24.814,1,0.0397,0.966,0.956,0.0858,0.0383,163.743,Dark
5h9QpeYnU4Q652BUKFXwQ4,modern cello,Salt Point,./scrapes/Dark/Salt Point.mp3,https://p.scdn.co/mp3-preview/078650ac8df141bc66a9d4d71b99abd3bec3e450?cid=04efa8f320b849739fa98c7d12ffbe9c,Salt Point.mp3,Julia Kent,0.379,0.15,9,-16.608,0,0.0301,0.925,0.93,0.0821,0.0382,96.103,Dark
1su4tA0rkmiBvfTiPpwuAU,neo-classical,"Yes, Brick by Brick","./scrapes/Dark/Yes, Brick by Brick.mp3",https://p.scdn.co/mp3-preview/1debdd9e0262484b01644e91e3059369dc98b8f9?cid=04efa8f320b849739fa98c7d12ffbe9c,"Yes, Brick by Brick.mp3",Ceeys,0.468,0.0734,2,-28.038,0,0.0489,0.945,0.96,0.11,0.318,95.986,Dark
0qJkni7fSqPAim9WFO4qUh,neo-classical,October,./scrapes/Dark/October.mp3,https://p.scdn.co/mp3-preview/ced6a92cd9e99c3a8d6aa5e19eb090a83b45cd1d?cid=04efa8f320b849739fa98c7d12ffbe9c,October.mp3,Annelie,0.345,0.0562,5,-24.913,0,0.0458,0.979,0.911,0.108,0.0503,86.078,Dark
0ziXftS3A7jAVobpKVKwg9,nordic post-rock,"Dvergmál (with Steindór Andersen, Hilmar Örn Hilmarsson and María Huld Markan Sigfúsdóttir)","./scrapes/Dark/Dvergmál (with Steindór Andersen, Hilmar Örn Hilmarsson and María Huld Markan Sigfúsdóttir).mp3",https://p.scdn.co/mp3-preview/728e9c2984513a9550fcea88a3be6ebe6cb8e80f?cid=04efa8f320b849739fa98c7d12ffbe9c,"Dvergmál (with Steindór Andersen, Hilmar Örn Hilmarsson and María Huld Markan Sigfúsdóttir).mp3",Sigur Rós,0.452,0.507,9,-13.181,0,0.0272,0.215,0.905,0.0788,0.56,130.608,Dark
5h9QpeYnU4Q652BUKFXwQ4,neo-classical,Salt Point,./scrapes/Dark/Salt Point.mp3,https://p.scdn.co/mp3-preview/078650ac8df141bc66a9d4d71b99abd3bec3e450?cid=04efa8f320b849739fa98c7d12ffbe9c,Salt Point.mp3,Julia Kent,0.379,0.15,9,-16.608,0,0.0301,0.925,0.93,0.0821,0.0382,96.103,Dark
1F3pzdYyCJlnQoCM9gFzaU,alternative rock,Dimensions,./scrapes/Dark/Dimensions.mp3,https://p.scdn.co/mp3-preview/5bab5a0e4b071d63509896b706101d0d6267632a?cid=04efa8f320b849739fa98c7d12ffbe9c,Dimensions.mp3,Arcade Fire,0.218,0.179,3,-24.814,1,0.0397,0.966,0.956,0.0858,0.0383,163.743,Dark
1sk2K7lpkZgAbTRjF07HhK,brighton indie,Nouveau-Né (Re-Imagined),./scrapes/Dark/Nouveau-Né (Re-Imagined).mp3,https://p.scdn.co/mp3-preview/7dc5938b7970af7ebc85e7131b422491c9b8b7c5?cid=04efa8f320b849739fa98c7d12ffbe9c,Nouveau-Né (Re-Imagined).mp3,Phoria,0.415,0.0711,11,-27.629,1,0.0355,0.989,0.871,0.0856,0.11,79.004,Dark
4ANoLzEjtGOBl5qCvEiLov,drill and bass,A Year and a Day,./scrapes/Dark/A Year and a Day.mp3,https://p.scdn.co/mp3-preview/201c4cd6b99a77e5e0103be4e0c1327901633a54?cid=04efa8f320b849739fa98c7d12ffbe9c,A Year and a Day.mp3,Kelpe,0.17,0.218,0,-16.384,1,0.0394,0.401,0.878,0.102,0.0373,115.138,Dark
68Cz5sfSKx1ugwoxJzLIHh,wonky,All the Way Round - Edit,./scrapes/Dark/All the Way Round - Edit.mp3,https://p.scdn.co/mp3-preview/aeca5ca6dda7b24d45112a97538481f60d559fc7?cid=04efa8f320b849739fa98c7d12ffbe9c,All the Way Round - Edit.mp3,Kelpe,0.252,0.147,2,-19.74,0,0.0365,0.911,0.949,0.103,0.0317,108.025,Dark
3JuFH3tVsj4n8tI1vuGwRK,chamber folk,Wholeness and the Implicate Order,./scrapes/Dark/Wholeness and the Implicate Order.mp3,https://p.scdn.co/mp3-preview/f558efacd1f05436f4bae96b7e0f3437372e0bfd?cid=04efa8f320b849739fa98c7d12ffbe9c,Wholeness and the Implicate Order.mp3,The Last Dinosaur,0.208,0.564,8,-14.699,0,0.197,0.102,0.925,0.0871,0.299,96.774,Dark
3Jff69kvbsXnRwHnJTOL2A,neo-classical,Stars Light Up The Water,./scrapes/Dark/Stars Light Up The Water.mp3,https://p.scdn.co/mp3-preview/066d1f1355c72969c649b5ef3ced88cdf2ba5d81?cid=04efa8f320b849739fa98c7d12ffbe9c,Stars Light Up The Water.mp3,Comet Blue,0.266,0.0363,8,-25.939,1,0.0348,0.989,0.915,0.0957,0.265,171.154,Dark
4Tni0eZOEBwZ7Dd1Q4izKL,drone,Love,./scrapes/Dark/Love.mp3,https://p.scdn.co/mp3-preview/0459313cd3ece7d3fa160ac9bb8efb5d50327a8b?cid=04efa8f320b849739fa98c7d12ffbe9c,Love.mp3,Ben Lukas Boysen,0.537,0.376,2,-14.131,0,0.0318,0.96,0.907,0.0607,0.234,160.002,Dark
0ziXftS3A7jAVobpKVKwg9,melancholia,"Dvergmál (with Steindór Andersen, Hilmar Örn Hilmarsson and María Huld Markan Sigfúsdóttir)","./scrapes/Dark/Dvergmál (with Steindór Andersen, Hilmar Örn Hilmarsson and María Huld Markan Sigfúsdóttir).mp3",https://p.scdn.co/mp3-preview/728e9c2984513a9550fcea88a3be6ebe6cb8e80f?cid=04efa8f320b849739fa98c7d12ffbe9c,"Dvergmál (with Steindór Andersen, Hilmar Örn Hilmarsson and María Huld Markan Sigfúsdóttir).mp3",Sigur Rós,0.452,0.507,9,-13.181,0,0.0272,0.215,0.905,0.0788,0.56,130.608,Dark
1F3pzdYyCJlnQoCM9gFzaU,modern rock,Dimensions,./scrapes/Dark/Dimensions.mp3,https://p.scdn.co/mp3-preview/5bab5a0e4b071d63509896b706101d0d6267632a?cid=04efa8f320b849739fa98c7d12ffbe9c,Dimensions.mp3,Arcade Fire,0.218,0.179,3,-24.814,1,0.0397,0.966,0.956,0.0858,0.0383,163.743,Dark
1F3pzdYyCJlnQoCM9gFzaU,permanent wave,Dimensions,./scrapes/Dark/Dimensions.mp3,https://p.scdn.co/mp3-preview/5bab5a0e4b071d63509896b706101d0d6267632a?cid=04efa8f320b849739fa98c7d12ffbe9c,Dimensions.mp3,Arcade Fire,0.218,0.179,3,-24.814,1,0.0397,0.966,0.956,0.0858,0.0383,163.743,Dark
68Cz5sfSKx1ugwoxJzLIHh,deep idm,All the Way Round - Edit,./scrapes/Dark/All the Way Round - Edit.mp3,https://p.scdn.co/mp3-preview/aeca5ca6dda7b24d45112a97538481f60d559fc7?cid=04efa8f320b849739fa98c7d12ffbe9c,All the Way Round - Edit.mp3,Kelpe,0.252,0.147,2,-19.74,0,0.0365,0.911,0.949,0.103,0.0317,108.025,Dark
5h9QpeYnU4Q652BUKFXwQ4,compositional ambient,Salt Point,./scrapes/Dark/Salt Point.mp3,https://p.scdn.co/mp3-preview/078650ac8df141bc66a9d4d71b99abd3bec3e450?cid=04efa8f320b849739fa98c7d12ffbe9c,Salt Point.mp3,Julia Kent,0.379,0.15,9,-16.608,0,0.0301,0.925,0.93,0.0821,0.0382,96.103,Dark
68Cz5sfSKx1ugwoxJzLIHh,drill and bass,All the Way Round - Edit,./scrapes/Dark/All the Way Round - Edit.mp3,https://p.scdn.co/mp3-preview/aeca5ca6dda7b24d45112a97538481f60d559fc7?cid=04efa8f320b849739fa98c7d12ffbe9c,All the Way Round - Edit.mp3,Kelpe,0.252,0.147,2,-19.74,0,0.0365,0.911,0.949,0.103,0.0317,108.025,Dark
6ldwAO48sOkBHgYystAuaf,compositional ambient,Enjoy the Light - Piano and String Quintet,./scrapes/Dark/Enjoy the Light - Piano and String Quintet.mp3,https://p.scdn.co/mp3-preview/9f249ec62e71a8c3ed8f727c0e5d0d949a4af60c?cid=04efa8f320b849739fa98c7d12ffbe9c,Enjoy the Light - Piano and String Quintet.mp3,Dardust,0.344,0.247,0,-14.604,1,0.0376,0.831,0.959,0.11,0.0687,127.937,Dark
57YoIlL4U1khGfYI5JEBEk,neo-classical,Wandering II,./scrapes/Dark/Wandering II.mp3,https://p.scdn.co/mp3-preview/3786691d03bd8c516ff08590c8bb719a36ba7877?cid=04efa8f320b849739fa98c7d12ffbe9c,Wandering II.mp3,Eydís Evensen,0.0951,0.155,7,-20.447,0,0.0342,0.865,0.776,0.0922,0.138,163.072,Dark
1F3pzdYyCJlnQoCM9gFzaU,freak folk,Dimensions,./scrapes/Dark/Dimensions.mp3,https://p.scdn.co/mp3-preview/5bab5a0e4b071d63509896b706101d0d6267632a?cid=04efa8f320b849739fa98c7d12ffbe9c,Dimensions.mp3,Owen Pallett,0.218,0.179,3,-24.814,1,0.0397,0.966,0.956,0.0858,0.0383,163.743,Dark
0ziXftS3A7jAVobpKVKwg9,icelandic classical,"Dvergmál (with Steindór Andersen, Hilmar Örn Hilmarsson and María Huld Markan Sigfúsdóttir)","./scrapes/Dark/Dvergmál (with Steindór Andersen, Hilmar Örn Hilmarsson and María Huld Markan Sigfúsdóttir).mp3",https://p.scdn.co/mp3-preview/728e9c2984513a9550fcea88a3be6ebe6cb8e80f?cid=04efa8f320b849739fa98c7d12ffbe9c,"Dvergmál (with Steindór Andersen, Hilmar Örn Hilmarsson and María Huld Markan Sigfúsdóttir).mp3",Maria Huld Markan Sigfúsdóttir,0.452,0.507,9,-13.181,0,0.0272,0.215,0.905,0.0788,0.56,130.608,Dark
0ziXftS3A7jAVobpKVKwg9,nordic post-rock,"Dvergmál (with Steindór Andersen, Hilmar Örn Hilmarsson and María Huld Markan Sigfúsdóttir)","./scrapes/Dark/Dvergmál (with Steindór Andersen, Hilmar Örn Hilmarsson and María Huld Markan Sigfúsdóttir).mp3",https://p.scdn.co/mp3-preview/728e9c2984513a9550fcea88a3be6ebe6cb8e80f?cid=04efa8f320b849739fa98c7d12ffbe9c,"Dvergmál (with Steindór Andersen, Hilmar Örn Hilmarsson and María Huld Markan Sigfúsdóttir).mp3",Sigur Rós,0.452,0.507,9,-13.181,0,0.0272,0.215,0.905,0.0788,0.56,130.608,Dark
2DmIDwMhMA3V0KipI78nM1,compositional ambient,No Step on Wing,./scrapes/Dark/No Step on Wing.mp3,https://p.scdn.co/mp3-preview/3dacdcc974c08a2b6818ca43bd5fd45251cf6c1a?cid=04efa8f320b849739fa98c7d12ffbe9c,No Step on Wing.mp3,Nils Frahm,0.181,0.161,11,-27.538,1,0.0348,0.931,0.947,0.134,0.24,93.444,Dark
4ANoLzEjtGOBl5qCvEiLov,uk experimental electronic,A Year and a Day,./scrapes/Dark/A Year and a Day.mp3,https://p.scdn.co/mp3-preview/201c4cd6b99a77e5e0103be4e0c1327901633a54?cid=04efa8f320b849739fa98c7d12ffbe9c,A Year and a Day.mp3,Kelpe,0.17,0.218,0,-16.384,1,0.0394,0.401,0.878,0.102,0.0373,115.138,Dark
5h9QpeYnU4Q652BUKFXwQ4,neo-classical,Salt Point,./scrapes/Dark/Salt Point.mp3,https://p.scdn.co/mp3-preview/078650ac8df141bc66a9d4d71b99abd3bec3e450?cid=04efa8f320b849739fa98c7d12ffbe9c,Salt Point.mp3,Julia Kent,0.379,0.15,9,-16.608,0,0.0301,0.925,0.93,0.0821,0.0382,96.103,Dark
1h91XWq9tdjGGPZLUX0sss,neo-classical,Don’t Walk Alone,./scrapes/Dark/Don’t Walk Alone.mp3,https://p.scdn.co/mp3-preview/b46026299ec6d95bd96ee53a544191100fcfa601?cid=04efa8f320b849739fa98c7d12ffbe9c,Don’t Walk Alone.mp3,Neil Cowley,0.448,0.154,10,-23.811,1,0.0405,0.795,0.878,0.275,0.154,79.955,Dark
